x,y,Texture,PH,CEC,Nitrogen,Carbon,Temp,Rainfall,Slope,DEM,NDVI,LULC,LST,Suitability
36.59149905,0.295548683,3,1,4,2,4,4,3,4,3,2,3,2,2
36.44906132,0.415893505,3,1,4,4,4,3,4,4,3,3,3,3,3
36.58513504,0.426823208,2,3,4,4,4,3,3,4,3,3,4,2,3
36.49256512,0.366035238,2,3,4,4,4,3,4,4,3,3,4,2,3
36.43874112,0.419211399,4,3,4,4,4,2,4,4,3,3,3,3,3
36.45503497,0.408180008,3,1,4,4,4,3,4,4,3,3,3,3,3
36.60324489,0.409218141,2,3,4,4,4,3,4,4,3,2,3,2,3
36.58200696,0.449420173,2,3,4,4,4,3,4,4,3,3,4,2,3
36.44004346,0.350479798,3,1,4,4,4,3,4,4,3,3,3,3,3
36.56613436,0.439667418,2,3,4,4,4,3,3,4,3,3,4,2,3
36.59659165,0.378784156,2,3,4,4,4,3,3,4,3,2,4,2,3
36.45383656,0.389507918,3,1,4,4,4,3,4,4,3,3,3,3,3
36.46552173,0.288932272,3,1,4,4,4,4,4,3,3,3,3,2,3
36.52816725,0.377012403,2,3,4,4,4,3,4,3,3,2,4,2,3
36.53282462,0.411267367,4,3,4,4,4,3,3,4,3,3,4,2,4
36.49738954,0.31985505,2,3,4,4,4,4,4,4,3,3,4,2,4
36.5502238,0.394626117,2,3,4,4,4,3,4,4,3,3,4,2,3
36.53751027,0.342474512,2,3,4,4,3,3,3,4,3,2,4,2,2
36.56964784,0.394610572,2,3,4,4,4,3,3,4,3,3,4,2,3
36.56332297,0.444204089,2,3,4,4,4,3,4,4,3,3,4,2,3
36.61269815,0.407531064,2,3,4,4,4,3,4,4,3,3,3,2,3
36.51875848,0.368666991,2,3,4,4,4,3,4,4,3,3,4,2,3
36.50420626,0.353986662,2,3,4,4,4,3,4,4,3,3,4,2,3
36.43361384,0.343216203,3,1,4,4,4,3,4,4,3,3,3,3,3
36.56456057,0.444579573,2,3,4,4,4,3,4,4,3,3,4,2,3
36.54056201,0.359360714,2,3,4,4,4,3,3,4,3,3,4,2,3
36.51145346,0.360781923,2,3,4,4,4,3,4,4,3,3,4,2,3
36.43622306,0.36030021,3,1,4,4,4,3,4,4,3,3,3,3,3
36.4400708,0.316376644,3,1,4,4,4,3,4,4,3,2,3,3,3
36.54742174,0.315016305,2,3,4,4,4,3,4,4,3,3,4,2,3
36.44278606,0.355835229,3,1,4,4,4,3,4,4,3,3,3,2,3
36.49652888,0.350464031,2,3,4,4,4,3,4,4,3,3,4,2,3
36.46652594,0.303252883,3,1,4,4,4,4,4,4,3,3,4,2,3
36.44279767,0.291587772,3,1,4,4,4,4,4,4,3,3,1,3,3
36.44163671,0.408458985,3,1,4,4,4,3,4,4,3,3,3,3,3
36.44756221,0.402711616,3,1,4,4,4,3,4,4,3,3,3,3,3
36.54554355,0.29428361,2,3,4,4,4,4,4,4,3,3,4,2,3
36.46124518,0.449441288,4,3,2,4,4,2,4,4,3,3,3,3,3
36.60751652,0.45116559,2,3,4,4,4,3,3,4,3,2,3,2,2
36.55508881,0.36473255,2,3,4,4,4,3,4,4,3,2,4,2,3
36.49250701,0.351401783,2,3,4,4,4,3,4,4,3,3,4,2,3
36.60529902,0.341923346,2,3,4,4,4,3,4,4,3,2,4,2,3
36.52389094,0.395073646,2,3,4,4,4,3,4,4,3,3,4,2,3
36.59865921,0.425885918,2,3,4,4,4,3,3,4,3,2,3,2,2
36.49212823,0.323178652,2,3,4,4,4,3,4,4,3,2,4,2,3
36.52934928,0.450060198,4,3,2,4,4,3,4,4,3,3,4,2,3
36.5666561,0.431934335,2,3,4,4,4,3,3,4,3,3,4,2,3
36.55778652,0.313422356,2,3,4,4,4,3,4,4,3,3,4,2,3
36.46836742,0.344682724,3,1,4,4,4,3,4,4,3,3,4,2,3
36.56490556,0.337143888,3,2,4,4,4,3,3,4,3,2,4,2,3
36.4538727,0.449347986,4,3,2,4,4,2,4,4,3,2,3,3,3
36.45547613,0.37338675,3,1,4,4,4,3,4,4,3,3,4,2,3
36.47089593,0.390740023,3,1,4,4,4,3,4,4,3,2,4,2,3
36.51279045,0.413481133,4,3,2,4,4,3,4,4,3,3,4,2,3
36.5758054,0.365209037,2,3,4,4,4,3,3,4,3,2,4,2,3
36.53189007,0.334249919,2,3,4,4,4,3,3,4,3,2,4,2,3
36.53792016,0.362493811,2,3,4,4,4,3,4,3,3,3,4,2,3
36.54547908,0.444299017,4,3,2,4,4,3,4,3,3,2,4,2,3
36.5485208,0.320466171,2,3,4,4,4,3,3,4,3,2,4,2,3
36.60220323,0.363268141,2,3,4,4,4,3,3,4,3,3,4,2,3
36.55041219,0.297728571,2,3,4,4,4,3,4,4,3,2,4,2,3
36.50021557,0.443056669,4,3,2,4,4,3,4,4,3,3,4,2,3
36.61262808,0.295741482,4,3,4,2,4,4,3,4,3,2,4,2,3
36.46914764,0.38678631,3,1,4,4,4,3,4,3,3,2,4,2,2
36.5729443,0.392196001,2,3,4,4,4,3,3,4,3,3,4,2,3
36.45045833,0.302990201,3,1,4,4,4,4,4,4,3,3,4,3,4
36.52501621,0.449832751,4,3,2,4,4,3,4,4,3,2,4,2,3
36.48236218,0.356710207,3,1,4,4,4,3,4,4,3,3,4,2,3
36.46277554,0.388684826,3,1,4,4,4,3,4,4,3,3,3,2,3
36.5122983,0.450322448,4,3,2,4,4,3,4,4,3,3,4,2,3
36.46823921,0.379818893,3,1,4,4,4,3,4,4,3,2,4,2,3
36.59651391,0.376190027,2,3,4,4,4,3,3,3,3,3,4,2,3
36.47671882,0.416113041,4,3,2,4,4,3,4,4,3,3,4,2,3
36.6103611,0.392293707,2,3,4,4,4,3,3,4,3,3,4,2,3
36.58141395,0.334276922,2,3,4,4,4,3,3,3,3,2,4,2,2
36.59679946,0.445682814,2,3,4,4,4,3,4,4,3,3,3,2,3
36.53951661,0.438207648,4,3,2,4,4,3,3,4,3,3,4,2,3
36.60859508,0.383427332,2,3,4,4,4,3,3,4,3,2,4,2,3
36.56773671,0.399904942,2,3,4,4,4,3,3,4,3,3,4,2,3
36.61039539,0.395010424,2,3,4,4,4,3,3,4,3,2,3,2,2
36.58065765,0.362817965,2,3,4,4,4,3,3,3,3,3,4,2,3
36.5980088,0.303730702,3,1,4,2,4,4,3,4,3,2,4,2,2
36.5975238,0.32388242,3,1,4,2,4,3,3,4,4,4,4,2,3
36.44763431,0.32803347,3,1,4,4,4,3,4,4,3,2,4,2,3
36.50786519,0.446020315,4,3,2,4,4,3,4,4,3,3,4,2,3
36.55296833,0.346486243,2,3,4,4,4,3,3,4,3,2,4,2,3
36.4928897,0.433835043,4,3,2,4,4,3,4,3,3,3,4,2,3
36.4838816,0.297188686,3,1,4,4,4,4,4,4,3,3,3,2,3
36.58648108,0.385506839,2,3,4,4,4,3,3,4,3,3,4,2,3
36.51428356,0.419012391,4,3,2,4,4,3,4,4,3,3,4,2,3
36.61014844,0.302778451,4,3,4,2,4,4,3,4,3,3,1,2,2
36.45227592,0.352748502,3,1,4,4,4,3,4,3,3,2,4,2,2
36.49145919,0.383445978,3,1,2,4,4,3,4,4,3,3,4,2,2
36.47846303,0.44031834,4,3,2,4,4,3,4,4,3,3,4,2,3
36.56775165,0.3986043,2,3,4,4,4,3,3,4,3,3,4,2,3
36.51559445,0.377240923,2,3,4,4,4,3,4,4,3,3,4,2,3
36.59622078,0.331862937,2,3,4,4,4,3,3,4,3,3,4,2,3
36.4684173,0.385076898,3,1,4,4,4,3,4,4,3,2,4,2,3
36.53145004,0.454806805,4,3,2,4,4,3,4,3,3,2,4,2,3
36.56664568,0.387970997,2,3,4,4,4,3,3,4,3,3,4,2,3
36.54078179,0.375155551,2,3,4,4,4,3,4,4,3,3,4,2,3
36.47250907,0.395458503,3,1,4,4,4,3,4,4,3,3,4,2,3
36.44181661,0.408969242,3,1,4,4,4,3,4,4,3,3,3,3,3
36.57654017,0.315118902,2,3,4,4,4,3,3,4,3,4,2,2,3
36.55398593,0.440888972,4,3,2,4,4,3,4,4,3,3,4,2,3
36.59603061,0.440425147,2,3,4,4,4,3,4,4,3,3,3,2,3
36.51351633,0.426990482,4,3,2,4,4,3,4,4,3,3,4,2,3
36.44254748,0.416716268,3,1,4,4,4,3,4,4,3,3,3,3,3
36.51910061,0.421066536,4,3,2,4,4,3,4,4,3,2,4,2,3
36.49931418,0.298287404,3,1,4,4,4,4,4,4,3,3,4,2,3
36.47359929,0.287814929,3,1,4,4,4,4,4,4,3,3,4,2,3
36.52729741,0.457310618,4,3,2,4,4,3,4,4,3,3,4,2,3
36.50740338,0.462476962,4,3,2,4,4,3,4,3,3,2,4,2,3
36.45387533,0.467399263,4,3,2,4,4,2,4,4,3,3,3,3,3
36.54943308,0.464604614,4,3,2,4,4,3,4,4,3,3,4,2,3
36.56766391,0.457313054,2,3,4,4,4,3,4,4,3,3,4,2,3
36.53747042,0.455903134,4,3,2,4,4,3,4,4,3,2,4,2,3
36.57486793,0.466247679,2,3,4,4,4,3,4,4,3,3,4,2,3
36.53654564,0.460171427,4,3,2,4,4,3,4,4,3,3,4,2,3
36.47156452,0.467520783,4,3,2,4,4,2,4,4,3,3,3,2,3
36.49713743,0.462821477,4,3,2,4,4,3,4,3,3,3,4,2,3
36.5506531,0.458647677,4,3,2,4,4,3,4,4,3,3,4,2,3
36.61190584,0.458283758,3,2,4,4,3,3,3,4,3,3,3,2,2
36.60812765,0.455065045,2,3,4,4,3,3,3,4,3,3,3,2,2
36.45654164,0.468513095,4,3,2,4,4,2,4,4,3,3,3,3,3
36.59491974,0.472012653,2,3,4,4,4,3,4,4,3,2,3,2,3
36.56321758,0.471947617,4,3,2,4,4,3,4,3,3,3,4,2,3
36.43760089,0.468018888,4,3,2,4,4,2,4,4,2,3,3,3,3
36.465735,0.471218849,4,3,2,4,4,2,4,4,3,3,3,3,3
36.60161737,0.468339965,2,3,4,4,4,3,3,3,3,2,3,2,2
36.49407111,0.472249525,4,3,2,4,4,2,4,4,3,3,4,2,3
36.5772754,0.469987613,2,3,4,4,4,3,4,4,3,3,4,2,3
36.72356875,0.380669206,2,3,4,4,4,3,4,4,4,3,2,2,3
36.78788562,0.377806471,2,3,4,4,4,3,4,4,4,3,4,2,4
36.6698,0.449803193,2,2,4,3,1,3,3,4,4,3,4,3,2
36.61758947,0.371240404,2,3,4,4,4,3,3,4,3,2,4,2,3
36.72173141,0.292472897,2,3,4,4,4,4,4,4,3,3,4,3,4
36.6314746,0.386528347,2,3,4,4,4,3,3,4,3,3,4,2,3
36.7217215,0.303527358,3,1,4,3,4,3,4,4,3,3,4,3,3
36.70508623,0.377966361,2,3,4,4,4,3,4,4,4,2,4,2,3
36.63637142,0.314035982,3,1,4,2,4,3,3,4,4,3,4,2,2
36.69863978,0.424651856,2,2,4,3,1,3,4,4,4,3,4,2,2
36.73149243,0.453921876,2,3,4,4,4,3,3,4,4,2,4,3,3
36.64818334,0.426258919,2,3,4,4,4,3,4,4,3,3,4,3,4
36.62526933,0.349543489,2,3,4,4,4,3,4,4,4,3,3,2,3
36.7303903,0.429519494,2,3,4,4,4,3,4,4,4,3,4,2,4
36.72226305,0.298781026,2,3,4,4,4,4,4,4,3,3,4,3,4
36.65727001,0.439017,2,3,4,4,4,3,4,4,3,3,4,3,4
36.68935963,0.322787619,4,3,4,4,4,3,4,4,3,3,4,2,4
36.68525032,0.45338305,2,2,4,3,1,3,3,4,4,3,4,3,2
36.78862298,0.373177158,2,3,4,4,4,3,4,4,4,3,4,2,4
36.63689632,0.414608206,2,3,4,4,4,3,4,4,3,4,2,3,3
36.65895588,0.347293338,3,1,4,2,4,3,4,4,4,2,4,2,2
36.6777682,0.412630208,2,2,4,3,1,3,4,4,4,2,4,2,2
36.67801302,0.407246301,2,2,4,3,1,3,4,4,4,2,4,2,2
36.61781357,0.45275077,3,2,4,4,3,3,3,4,3,3,4,2,3
36.74750151,0.40327389,2,3,4,4,4,3,4,4,4,3,2,3,3
36.64083683,0.32444906,3,1,4,2,4,3,4,4,3,3,4,2,2
36.75460642,0.378813042,2,3,4,4,4,3,4,4,4,3,4,2,4
36.63203141,0.412577998,2,3,4,4,4,3,4,4,3,2,4,3,3
36.78667161,0.329527768,2,3,4,4,4,3,4,4,4,3,4,3,4
36.75944659,0.421183618,2,3,4,4,4,3,4,4,4,2,4,2,3
36.66117678,0.37684826,3,1,4,2,4,3,3,4,4,3,4,2,2
36.76257073,0.294410682,2,3,4,4,4,4,3,4,4,2,4,3,4
36.61847945,0.440666528,2,2,4,4,4,3,3,3,3,3,4,2,2
36.72415885,0.324840017,2,3,4,4,4,3,4,4,4,3,4,3,4
36.76824641,0.387591085,2,3,4,4,4,3,4,4,4,3,4,2,4
36.78759976,0.371223428,2,3,4,4,4,3,4,4,4,2,4,2,3
36.73798599,0.345854887,2,3,4,4,4,3,4,4,3,3,4,3,4
36.74182966,0.347419622,2,3,4,4,4,3,4,4,3,3,4,3,4
36.68386794,0.384643537,2,2,4,3,1,3,4,4,4,3,4,2,2
36.7563795,0.372824441,2,3,4,4,4,3,4,4,4,2,4,2,3
36.659269,0.371000978,3,1,4,2,4,3,3,4,4,3,3,2,2
36.73130054,0.440296258,2,2,4,3,1,3,3,4,4,3,4,3,2
36.63614039,0.304310205,4,3,4,4,4,4,3,4,3,3,4,2,2
36.78324947,0.448221019,2,3,4,4,4,2,3,4,4,3,4,2,3
36.67947549,0.430431854,2,2,4,3,1,3,4,4,4,2,4,2,2
36.65334536,0.292425744,4,3,4,4,4,4,3,4,3,2,4,2,4
36.68975351,0.437120958,2,2,4,3,1,3,4,4,4,3,4,2,2
36.62989539,0.39745723,2,3,4,4,4,3,3,4,3,3,4,2,3
36.64951702,0.372979394,3,1,4,2,4,3,3,4,4,3,3,2,2
36.77518272,0.330122921,2,3,4,4,4,3,4,4,4,3,4,3,4
36.78664833,0.403548348,2,3,4,4,4,3,3,4,4,3,4,2,3
36.69677044,0.344151418,3,1,4,3,4,3,4,4,4,2,4,2,3
36.62676397,0.415538918,2,3,4,4,4,3,4,3,3,3,4,3,3
36.66274692,0.407781694,2,2,4,3,1,3,4,4,4,3,4,2,2
36.67553024,0.354357183,3,1,4,3,4,3,4,4,4,3,4,2,3
36.70800099,0.311782915,4,3,4,4,4,3,3,4,3,3,4,3,4
36.65324152,0.410596297,2,3,4,4,4,3,4,4,4,3,4,2,4
36.75699224,0.451417743,2,2,4,3,1,3,3,3,4,3,4,3,2
36.70110822,0.416107487,2,2,4,3,1,3,4,4,4,3,4,2,2
36.67807966,0.447118431,2,2,4,3,1,3,3,4,4,3,4,3,2
36.69643204,0.300412674,4,3,4,4,4,4,3,4,3,3,4,2,4
36.72755606,0.34395888,2,3,4,4,4,3,4,4,3,3,4,2,3
36.72766291,0.454621658,2,3,4,4,4,3,3,4,4,3,4,3,4
36.62257165,0.394111051,2,3,4,4,4,3,3,4,3,3,4,2,3
36.77187672,0.307688188,2,3,4,4,4,3,3,4,4,3,4,3,4
36.79729874,0.305056646,3,1,4,3,4,3,3,4,4,3,4,3,3
36.67892272,0.431813439,2,2,4,3,1,3,4,4,4,2,4,2,2
36.7770783,0.390486379,2,3,4,4,4,3,4,3,4,2,4,2,3
36.75036061,0.398536,2,3,4,4,4,3,4,4,4,3,2,3,3
36.72942028,0.377450259,2,3,4,4,4,3,4,4,4,3,4,3,4
36.69822059,0.451385412,2,2,4,3,1,3,3,3,4,3,2,3,1
36.66402366,0.419279097,2,2,4,3,1,3,4,4,4,2,4,2,2
36.73637286,0.444027986,2,2,4,3,1,3,3,4,4,3,4,3,2
36.79210691,0.332989725,2,3,4,4,4,3,4,4,4,3,4,3,4
36.71828513,0.361791901,2,3,4,4,4,3,4,4,3,2,4,2,3
36.78863603,0.424478714,2,2,4,3,1,3,3,3,4,3,4,2,1
36.73743252,0.363195163,2,3,4,4,4,3,4,3,4,3,4,2,3
36.77590438,0.316148278,2,3,4,4,4,3,3,4,4,3,4,3,4
36.789193,0.404693389,2,3,4,4,4,3,3,3,4,3,4,2,3
36.75719934,0.412701286,2,3,4,4,4,3,4,4,4,3,4,2,4
36.64387372,0.321773016,3,1,4,2,4,3,4,4,3,3,4,2,3
36.68127616,0.335160168,4,3,4,4,4,3,4,4,3,3,4,2,4
36.67845775,0.415888242,2,2,4,3,1,3,4,4,4,3,4,2,2
36.67398821,0.333167271,4,3,4,4,4,3,4,4,3,2,4,2,4
36.67402637,0.344275091,3,1,4,3,4,3,4,4,3,3,4,2,3
36.65985219,0.348183137,3,1,4,2,4,3,4,4,4,2,4,2,2
36.64121557,0.439145055,2,3,4,4,4,3,4,4,3,3,4,3,4
36.64073366,0.432015971,2,3,4,4,4,3,4,4,3,3,4,3,4
36.67648377,0.444892571,2,2,4,3,1,3,3,4,4,2,4,3,2
36.72990177,0.434144912,2,2,4,3,1,3,4,4,4,3,4,3,2
36.75712864,0.403496638,2,3,4,4,4,3,4,4,4,2,4,3,4
36.68225698,0.377269342,4,3,4,4,4,3,4,4,4,2,4,2,4
36.71878449,0.352990345,2,3,4,4,4,3,4,4,3,2,4,2,3
36.62743902,0.346669387,3,1,4,2,4,3,4,4,4,3,4,2,3
36.70881446,0.430961328,2,2,4,3,1,3,4,4,4,2,4,2,2
36.62778624,0.396786495,2,3,4,4,4,3,3,4,3,3,4,2,3
36.74744,0.425399782,2,3,4,4,4,3,4,4,4,3,4,3,4
36.78234909,0.417634874,2,3,4,4,4,3,3,4,4,3,4,2,3
36.66443789,0.373522583,3,1,4,2,4,3,3,4,4,2,4,2,2
36.78684604,0.36689782,2,3,4,4,4,3,4,4,4,3,4,2,4
36.66788073,0.336715868,4,3,4,4,4,3,4,4,3,2,4,2,4
36.6442581,0.429257409,2,3,4,4,4,3,4,4,3,2,4,3,3
36.75113301,0.343113955,2,3,4,3,4,3,4,4,3,3,4,3,3
36.7712803,0.33898931,2,3,4,4,4,3,4,4,4,3,4,3,4
36.74708802,0.445025528,2,2,4,3,1,3,3,3,4,3,4,3,2
36.74301103,0.445519563,2,2,4,3,1,3,3,4,4,3,4,3,2
36.62973876,0.393851425,2,3,4,4,4,3,3,4,3,2,4,2,3
36.75342402,0.287969681,2,3,4,4,4,4,4,4,3,3,4,3,4
36.65490521,0.304197505,4,3,4,4,4,4,3,3,3,2,4,2,3
36.70136599,0.454209567,2,2,4,3,1,3,3,3,4,3,4,3,2
36.67260245,0.422153945,2,2,4,3,1,3,4,4,4,2,3,2,1
36.75227008,0.421510454,2,3,4,4,4,3,4,4,4,3,4,2,4
36.65133813,0.428219704,2,3,4,4,4,3,4,4,3,3,4,3,4
36.72711505,0.334919542,2,3,4,4,4,3,4,4,3,3,4,3,4
36.64500563,0.436984216,2,3,4,4,4,3,4,4,3,3,4,3,4
36.75980415,0.382637764,2,3,4,4,4,3,4,4,4,3,4,2,4
36.74909341,0.450158999,2,2,4,3,1,3,3,4,4,3,4,3,2
36.62585389,0.314693502,3,1,4,2,4,3,3,4,4,2,3,2,2
36.72806333,0.288451332,2,3,4,4,4,4,4,3,4,3,4,3,4
36.69914817,0.383309394,4,3,4,4,4,3,4,4,4,2,4,2,4
36.75953792,0.320661138,2,3,4,4,4,3,4,4,4,3,4,3,4
36.78695738,0.297344211,3,1,4,3,4,3,3,4,4,3,4,3,3
36.66501948,0.367597563,3,1,4,2,4,3,3,4,4,3,4,2,2
36.69070085,0.405055065,2,2,4,3,1,3,4,4,4,3,4,2,2
36.62541197,0.298045999,4,3,4,4,4,4,3,4,3,2,4,2,4
36.73501259,0.379827474,3,1,4,3,4,3,4,4,4,3,4,3,3
36.62991404,0.445705283,2,3,4,4,4,3,3,4,3,3,4,2,3
36.67529844,0.290957795,4,3,4,4,4,4,3,4,3,3,4,2,4
36.78209574,0.344261191,2,3,4,4,4,3,4,4,4,3,4,3,4
36.70342956,0.318548479,4,3,4,4,4,3,3,4,3,3,4,3,4
36.68490045,0.46690578,2,2,4,3,1,3,3,4,4,3,4,3,2
36.63024215,0.459091154,2,3,4,4,4,3,3,4,3,2,4,3,3
36.68558167,0.457823228,2,2,4,3,1,3,3,4,4,3,4,3,2
36.64618891,0.467445898,2,3,4,4,4,3,3,4,3,3,4,3,3
36.69028067,0.463901895,2,2,4,3,1,3,3,4,4,3,4,3,2
36.70828844,0.465663879,2,3,4,4,4,3,3,4,4,3,4,3,4
36.76859954,0.465867446,2,2,4,3,1,2,3,4,4,3,4,2,1
36.70647333,0.464009211,2,3,4,4,4,3,3,4,4,3,4,3,4
36.75165746,0.460022882,2,2,4,3,1,3,3,4,4,3,4,3,2
36.75147383,0.46535572,2,3,4,4,4,3,3,3,4,3,2,3,3
36.74798423,0.458194736,2,2,4,3,1,3,3,4,4,3,4,3,2
36.79915598,0.466737639,2,2,4,3,1,2,3,4,4,3,2,2,1
36.77364689,0.465543073,2,2,4,3,1,2,3,4,4,2,4,2,1
36.77593163,0.46308824,2,2,4,3,1,2,3,4,4,2,4,2,1
36.78800882,0.471841772,2,2,4,3,1,2,3,4,4,2,4,2,1
36.61789308,0.469103181,3,2,4,4,3,3,3,4,3,3,4,2,3
36.98183433,0.426728864,2,4,4,3,3,3,3,4,4,2,4,2,3
36.914788,0.443108368,2,1,4,4,4,2,3,4,4,2,4,2,2
36.82131958,0.350756715,2,3,4,3,4,3,3,4,3,3,4,3,3
36.94393731,0.420177519,2,1,4,4,4,3,3,4,4,2,4,2,2
36.94734131,0.385494761,2,1,4,4,4,3,4,4,4,2,4,2,3
36.94840046,0.38608093,2,1,4,4,4,3,4,4,4,2,4,2,3
36.92466568,0.38866428,2,2,4,3,1,3,4,4,4,3,4,2,2
36.93432167,0.400080164,2,1,4,4,4,3,3,4,4,2,4,2,2
36.85718147,0.429515971,2,2,4,4,4,2,3,4,4,3,4,2,3
36.86325428,0.382706709,2,3,4,4,4,3,3,4,4,3,4,2,3
36.95506951,0.319334822,2,1,4,3,3,3,3,4,4,3,4,3,2
36.92709602,0.397374027,3,1,4,4,4,3,4,3,4,3,2,2,2
36.87424118,0.395371178,2,2,4,3,1,3,3,2,4,3,4,2,1
36.85445774,0.354172299,2,3,4,4,4,3,4,4,4,3,4,2,4
36.87063291,0.411137328,3,1,4,4,4,3,3,3,4,2,4,2,2
36.96526062,0.389418954,2,4,4,3,3,3,3,4,4,3,2,2,2
36.94322931,0.381352173,2,1,4,4,4,3,4,4,4,2,4,2,3
36.8781733,0.352881016,2,3,4,4,4,3,4,4,4,3,4,2,4
36.95420829,0.43125243,2,4,4,3,3,3,3,4,4,2,4,2,3
36.80295206,0.370033233,2,3,4,4,4,3,3,4,4,3,4,3,4
36.85089444,0.320756929,3,1,4,3,4,3,4,4,3,3,4,3,3
36.90033234,0.313419889,2,3,4,4,4,3,3,4,4,3,4,2,3
36.81186758,0.357357609,2,3,4,4,4,3,3,4,3,3,4,3,3
36.82749384,0.450469691,3,1,4,4,4,2,3,4,4,3,4,2,3
36.914838,0.4497458,2,1,4,4,4,2,3,3,4,2,4,2,2
36.8689173,0.312979011,2,3,4,4,4,3,4,4,3,3,4,3,4
36.95801175,0.338091688,2,4,4,3,3,3,3,4,4,3,4,2,3
36.85334925,0.33700684,3,1,4,3,4,3,4,4,4,3,4,3,3
36.81755394,0.374084706,2,3,4,4,4,3,3,4,3,3,4,3,3
36.97575017,0.373879216,2,1,4,4,4,3,3,4,4,3,4,3,3
36.83650166,0.314060833,3,1,4,3,4,3,4,4,3,3,4,3,3
36.91675692,0.416069791,3,1,4,4,4,3,3,4,4,2,4,2,3
36.84426273,0.452163942,3,1,4,4,4,2,3,4,4,3,4,2,3
36.95866955,0.388227107,2,1,4,3,3,3,4,4,4,3,4,2,2
36.92902706,0.44956899,2,4,4,3,3,2,3,4,4,2,4,2,2
36.87038073,0.375147378,2,3,4,4,4,3,3,4,4,3,4,2,3
36.86985723,0.438420206,3,1,4,4,4,2,3,3,4,3,4,2,2
36.80978895,0.314620958,2,3,4,4,4,3,4,4,4,3,4,3,4
36.87606093,0.39068933,2,2,4,3,1,3,3,4,4,3,4,2,2
36.84915857,0.416246366,2,2,4,3,1,3,3,4,4,3,4,2,2
36.9617019,0.440869747,2,4,4,3,3,2,3,4,4,3,4,2,3
36.82249056,0.383870133,2,3,4,4,4,3,3,4,3,3,4,2,3
36.81092477,0.381903871,2,3,4,4,4,3,3,4,3,3,4,2,3
36.95050232,0.352578131,2,1,4,4,4,3,3,4,4,3,4,2,3
36.8004901,0.404069313,2,3,4,4,4,3,3,4,4,3,4,2,3
36.94160674,0.356004691,2,1,4,4,4,3,3,4,4,3,4,2,3
36.8900496,0.313012856,2,3,4,4,4,3,3,3,4,3,4,2,3
36.95950153,0.380261757,2,1,4,4,4,3,4,4,4,3,4,3,3
36.81204216,0.353606738,2,3,4,4,4,3,3,4,3,3,4,3,3
36.93516489,0.386844988,2,1,4,4,4,3,4,4,4,3,4,2,3
36.83669577,0.290261597,2,3,4,4,4,3,4,3,3,3,4,3,3
36.81113183,0.375952274,2,3,4,4,4,3,3,4,3,3,4,2,3
36.92154814,0.380762444,2,2,4,3,1,3,4,4,4,2,4,2,2
36.84370588,0.348688636,3,1,4,4,4,3,4,4,4,2,4,3,3
36.8546097,0.39865488,2,3,4,4,4,3,3,4,4,3,2,2,3
36.92865816,0.371295279,2,2,4,3,1,3,4,4,4,3,4,2,2
36.82970396,0.288636268,2,3,4,4,4,3,4,4,3,3,4,3,4
36.85211669,0.335707434,3,1,4,3,4,3,4,4,3,3,4,3,3
36.82834206,0.301702277,2,3,4,4,4,3,4,4,3,3,4,3,4
36.91853607,0.302194242,2,1,4,4,4,3,3,3,4,3,4,3,3
36.98251313,0.298000455,2,4,4,3,3,3,3,4,4,3,4,3,3
36.89753861,0.395330156,2,2,4,3,1,3,4,4,4,3,4,2,2
36.82814299,0.314041874,2,3,4,4,4,3,4,4,3,3,4,3,4
36.88379648,0.422898567,3,1,4,4,4,2,3,4,4,3,4,2,3
36.8764836,0.385823425,2,3,4,3,1,3,3,4,4,3,4,2,2
36.98283525,0.315184355,2,4,4,3,3,3,3,4,4,3,4,3,3
36.8578929,0.424138035,2,2,4,3,1,2,3,4,4,3,4,2,1
36.8638825,0.3460222,2,3,4,4,4,3,4,4,4,3,4,2,4
36.96868732,0.434076327,2,4,4,3,3,3,3,4,4,2,4,2,3
36.84229208,0.398459175,2,3,4,4,4,3,3,4,4,3,4,2,3
36.85054772,0.391504777,2,3,4,4,4,3,3,4,4,3,4,2,3
36.95542782,0.370758733,2,1,4,4,4,3,4,4,4,3,4,2,3
36.87761808,0.439695524,3,1,4,4,4,2,3,4,4,3,4,2,3
36.80869603,0.417947626,2,2,4,3,1,3,3,3,4,3,2,3,1
36.96783956,0.335313274,2,4,4,3,3,3,2,4,4,3,4,2,3
36.91456593,0.438825794,2,1,4,4,4,2,3,4,4,2,4,2,2
36.92426388,0.365526208,2,3,4,3,1,3,4,1,4,3,4,2,1
36.91491939,0.320009159,2,1,4,4,4,3,4,4,4,3,4,2,3
36.90849153,0.323836346,2,3,4,4,4,3,4,3,4,3,4,2,3
36.87197102,0.35762673,2,3,4,4,4,3,4,3,4,2,4,2,3
36.81027861,0.432226713,2,2,4,3,1,2,3,4,4,3,4,3,2
36.9805155,0.306950292,2,4,4,3,3,3,3,4,4,3,4,3,3
36.93922232,0.402504865,2,1,4,4,4,3,3,4,4,2,4,2,2
36.81978985,0.304661912,2,3,4,4,4,3,4,4,3,3,4,3,4
36.81807627,0.364296214,2,3,4,4,4,3,3,4,3,3,4,3,3
36.84960677,0.44674577,3,1,4,4,4,2,3,4,4,3,4,2,3
36.85495854,0.303815213,2,3,4,4,4,3,4,4,3,3,4,3,4
36.92587523,0.425961111,2,1,4,4,4,2,3,4,4,2,4,2,2
36.86994699,0.449929274,3,1,4,4,4,2,3,4,4,2,4,2,2
